trip_id,booking_user_id,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,pick_up_address,drop_off_address,trip_datetime,passenger_count,date,hour,day_of_week,is_weekend,time_of_day,group_size_from_checked,group_size
727873,213152,30.2871128,-97.7444917,30.267124,-97.7500121,"the drag, rio grande st, austin, united states, 78705","polvo's downtown central, nueces street, austin, tx, usa",2025-09-04 18:42:41,14,2025-09-04,18,Thursday,False,evening,9,14
727871,227575,30.2876707,-97.7444924,30.2453028,-97.7573812,"villas on 24th, rio grande street, austin, tx, usa","polvos, south 1st street, austin, tx, usa",2025-09-04 18:44:19,11,2025-09-04,18,Thursday,False,evening,6,11
727869,338698,30.2877001,-97.745692,30.3068048,-97.7443049,"west campus, w 23rd st, austin, united states, 78705","santa rita cantina, west 38th street, austin, tx, usa",2025-09-04 18:39:50,14,2025-09-04,18,Thursday,False,evening,12,14
727867,114674,30.2970092,-97.7473218,30.296571,-97.741649,"shoal crest, san gabriel st, austin, united states, 78705","salsa lim贸n, guadalupe street, austin, tx, usa",2025-09-04 18:42:20,9,2025-09-04,18,Thursday,False,evening,9,9
727866,172241,30.2874048,-97.7447465,30.267124,-97.7500121,"the drag, rio grande st, austin, united states, 78705","polvo's downtown central, nueces street, austin, tx, usa",2025-09-04 18:39:14,12,2025-09-04,18,Thursday,False,evening,8,12
727865,73451,30.2855474,-97.7505709,30.2536452,-97.7624064,"west campus, david st, austin, united states, 78705","postino south lamar, south lamar boulevard, austin, tx, usa",2025-09-04 18:39:11,8,2025-09-04,18,Thursday,False,evening,7,8
727863,576272,30.2076186,-97.790181,30.2700601,-97.7510993,"garrison park, eureka dr, austin, united states, 78745","taquero mucho, west avenue, austin, tx, usa",2025-09-04 18:43:15,10,2025-09-04,18,Thursday,False,evening,1,10
727862,593287,30.2480959,-97.7542181,30.2585636,-97.7588507,"402 west milton street, austin, tx, usa","eberly, south lamar boulevard, austin, tx, usa",2025-09-04 18:35:53,13,2025-09-04,18,Thursday,False,evening,1,13
727860,284689,30.2891178,-97.7480087,30.3353863,-97.7591162,"the villas at san gabriel, san gabriel street, austin, tx, usa","yamas greek restaurant, balcones drive, austin, tx, usa",2025-09-04 18:37:49,12,2025-09-04,18,Thursday,False,evening,8,12
727857,377165,30.2905064,-97.7430506,30.296571,-97.741649,"west campus, w 26th st, austin, united states, 78705","salsa lim贸n, guadalupe street, austin, tx, usa",2025-09-04 18:29:52,9,2025-09-04,18,Thursday,False,evening,3,9
727854,153920,30.284996,-97.7447962,30.245118,-97.779281,"villas on rio, rio grande street, austin, tx, usa","matt's el rancho, south lamar boulevard, austin, tx, usa",2025-09-04 18:24:52,7,2025-09-04,18,Thursday,False,evening,7,7
727853,193087,30.2417668,-97.7348529,30.2681573,-97.7423917,"riverside, taylor gaines st, austin, united states, 78741","mexta mexican restaurant, east 6th street, austin, tx, usa",2025-09-04 18:31:50,10,2025-09-04,18,Thursday,False,evening,1,10
727848,430999,30.2590523,-97.7310587,30.269597,-97.739795,"east cesar chavez, e cesar chavez st, austin, united states, 78702","806 san jacinto boulevard, austin, tx, usa",2025-09-04 18:21:00,13,2025-09-04,18,Thursday,False,evening,1,13
727843,593938,30.2670319,-97.7198202,30.2597015,-97.7548234,"central east austin, chicon st, austin, united states, 78702","terry black's barbecue, barton springs road, austin, tx, usa",2025-09-04 18:01:48,12,2025-09-04,18,Thursday,False,evening,1,12
727841,236160,30.2666596,-97.7464216,30.2472958,-97.7503382,"warehouse district, w 4th st, austin, united states, 78701","south congress hotel, south congress avenue, austin, tx, usa",2025-09-04 17:54:22,8,2025-09-04,17,Thursday,False,evening,5,8
727840,591905,30.2435436,-97.7652513,30.2671074,-97.7464235,"galindo, s 6th st, austin, united states, 78704","group therapy, lavaca street, austin, tx, usa",2025-09-04 17:56:21,8,2025-09-04,17,Thursday,False,evening,5,8
727830,58170,30.2971581,-97.7330479,30.2838603,-97.7396014,"north university, e 34th st, austin, united states, 78705","littlefield fountain, west 21st street, austin, tx, usa",2025-09-04 17:10:49,8,2025-09-04,17,Thursday,False,evening,8,8
727822,348050,30.2779849,-97.8350632,30.2651679,-97.7463598,"1901 georgia landing cove, austin, tx, usa","taverana ristorante, west 2nd street, austin, tx, usa",2025-09-04 16:48:03,10,2025-09-04,16,Thursday,False,afternoon,1,10
727820,79024,30.2498766,-97.7498638,30.2417738,-97.7347609,"south congress, s congress ave, austin, united states, 78704","1602 taylor gaines street, austin, tx, usa",2025-09-04 16:07:19,10,2025-09-04,16,Thursday,False,afternoon,1,10
727817,593312,30.3483372,-97.7977989,30.2605583,-97.7718939,"n capital of texas hwy, austin, united states, 78746","1117 hollow creek drive, austin, tx, usa",2025-09-04 14:03:45,8,2025-09-04,14,Thursday,False,afternoon,8,8
727816,583928,30.2417393,-97.73479,30.2462863,-97.751199,"riverside, taylor gaines st, austin, united states, 78741","june's all day, south congress avenue, austin, tx, usa",2025-09-04 13:47:51,10,2025-09-04,13,Thursday,False,afternoon,2,10
727814,179422,30.2605583,-97.7718939,30.3491925,-97.797467,"1117 hollow creek drive, austin, tx, usa","loop 360 boat ramp, texas 360 loop, austin, tx, usa",2025-09-04 10:27:53,8,2025-09-04,10,Thursday,False,morning,8,8
727799,380813,30.2514082,-97.7021205,30.2884522,-97.7480466,"govalle, e cesar chavez st, austin, united states, 78702","hilltop, san gabriel street, austin, tx, usa",2025-09-04 00:14:38,8,2025-09-04,0,Thursday,False,night,6,8
727761,431484,30.2523592,-97.7413255,30.2875504,-97.7491798,"south congress, e riverside dr, austin, united states, 78704","2305 leon street, austin, tx, usa",2025-09-03 22:59:07,14,2025-09-03,22,Wednesday,False,night,1,14
727747,584015,30.2849726,-97.7435804,30.2937169,-97.7448532,"west campus, w 22nd st, austin, united states, 78705","zeta beta tau, west 28th street, austin, tx, usa",2025-09-03 22:24:39,3,2025-09-03,22,Wednesday,False,night,1,3
727741,94065,30.2885182,-97.7482782,30.2514145,-97.7022034,"west campus, san gabriel st, austin, united states, 78705","de nada cantina, east cesar chavez street, austin, tx, usa",2025-09-03 22:15:40,12,2025-09-03,22,Wednesday,False,night,9,12
727707,312890,30.2452592,-97.7792891,30.2937169,-97.7448532,"south lamar, s lamar blvd, austin, united states, 78704","zeta beta tau, west 28th street, austin, tx, usa",2025-09-03 21:56:40,9,2025-09-03,21,Wednesday,False,night,8,9
727687,448001,30.2899834,-97.7483234,30.2847095,-97.7434527,"west campus, w 25 1/2 st, austin, united states, 78705","the callaway house austin, west 22nd street, austin, tx, usa",2025-09-03 21:13:35,9,2025-09-03,21,Wednesday,False,night,9,9
727678,431484,30.2876242,-97.7493619,30.2524716,-97.7410337,"west campus, leon st, austin, united states, 78705","cidercade austin, east riverside drive, austin, tx, usa",2025-09-03 21:07:42,14,2025-09-03,21,Wednesday,False,night,1,14
727675,283060,30.2857738,-97.7435823,30.290488,-97.748764,"west campus, nueces st, austin, united states, 78705","university of texas ka house, leon street, austin, tx, usa",2025-09-03 21:03:54,14,2025-09-03,21,Wednesday,False,night,10,14
727672,453335,30.2846653,-97.7434917,30.290488,-97.748764,"west campus, w 22nd st, austin, united states, 78705","university of texas ka house, leon street, austin, tx, usa",2025-09-03 21:01:24,14,2025-09-03,21,Wednesday,False,night,10,14
727670,366026,30.2847603,-97.7433823,30.290488,-97.748764,"west campus, w 22nd st, austin, united states, 78705","university of texas ka house, leon street, austin, tx, usa",2025-09-03 21:01:00,8,2025-09-03,21,Wednesday,False,night,4,8
727669,159688,30.2850223,-97.7437066,30.290488,-97.748764,"west campus, w 22nd st, austin, united states, 78705","university of texas ka house, leon street, austin, tx, usa",2025-09-03 20:58:38,14,2025-09-03,20,Wednesday,False,evening,13,14
727665,247112,30.2849422,-97.7436269,30.290488,-97.748764,"west campus, w 22nd st, austin, united states, 78705","university of texas ka house, leon street, austin, tx, usa",2025-09-03 20:56:56,14,2025-09-03,20,Wednesday,False,evening,11,14
727664,417404,30.2850766,-97.7433065,30.2904196,-97.7487852,"west campus, w 22nd st, austin, united states, 78705","2515 leon st, austin, tx 78705, united states",2025-09-03 20:54:48,14,2025-09-03,20,Wednesday,False,evening,13,14
727662,297691,30.285155,-97.7433432,30.2904196,-97.7487852,"west campus, san antonio st, austin, united states, 78705","2515 leon street, austin, tx, usa",2025-09-03 20:55:39,14,2025-09-03,20,Wednesday,False,evening,12,14
727661,212998,30.2858012,-97.7436133,30.290488,-97.748764,"west campus, nueces st, austin, united states, 78705","university of texas ka house, leon street, austin, texas, usa",2025-09-03 20:55:09,12,2025-09-03,20,Wednesday,False,evening,7,12
727655,424765,30.2857858,-97.7436623,30.2904196,-97.7487852,"west campus, nueces st, austin, united states, 78705","2515 leon street, austin, tx, usa",2025-09-03 20:55:30,13,2025-09-03,20,Wednesday,False,evening,13,13
727653,453588,30.2847095,-97.7434527,30.290488,-97.748764,"the callaway house austin, west 22nd street, austin, tx, usa","university of texas ka house, leon street, austin, tx, usa",2025-09-03 20:49:51,14,2025-09-03,20,Wednesday,False,evening,7,14
727651,286751,30.2847095,-97.7434527,30.290488,-97.748764,"the callaway house austin, west 22nd street, austin, tx, usa","university of texas ka house, leon street, austin, tx, usa",2025-09-03 20:48:59,14,2025-09-03,20,Wednesday,False,evening,1,14
727649,445609,30.2846697,-97.744867,30.290488,-97.748764,"west campus, rio grande st, austin, united states, 78705","university of texas ka house, leon street, austin, tx, usa",2025-09-03 20:49:24,11,2025-09-03,20,Wednesday,False,evening,1,11
727643,238516,30.2857792,-97.7436552,30.290488,-97.748764,"west campus, nueces st, austin, united states, 78705","university of texas ka house, leon street, austin, tx, usa",2025-09-03 20:44:25,14,2025-09-03,20,Wednesday,False,evening,12,14
727614,84270,30.2873854,-97.7461597,30.2514145,-97.7022034,"west campus, w 23rd st, austin, united states, 78705","de nada cantina, east cesar chavez street, austin, tx, usa",2025-09-03 19:54:45,7,2025-09-03,19,Wednesday,False,evening,7,7
727609,312890,30.2937234,-97.7449031,30.245118,-97.779281,"shoal crest, w 28th st, austin, united states, 78705","matt's el rancho, south lamar boulevard, austin, tx, usa",2025-09-03 19:51:19,9,2025-09-03,19,Wednesday,False,evening,9,9
727583,411831,30.2473411,-97.7502522,30.2533154,-97.7480244,"south congress, s congress ave, austin, united states, 78704","aba austin, south congress avenue, austin, tx, usa",2025-09-03 17:12:11,13,2025-09-03,17,Wednesday,False,evening,1,13
727582,453318,30.2846608,-97.744776,30.290177,-97.734048,"west campus, rio grande st, austin, united states, 78705","delta tau delta, san jacinto boulevard, austin, tx, usa",2025-09-03 17:01:48,10,2025-09-03,17,Wednesday,False,evening,2,10
727578,426173,30.2630673,-97.7278526,30.2597015,-97.7548234,"east end, e 6th st, austin, united states, 78702","terry black's barbecue, barton springs road, austin, tx, usa",2025-09-03 16:45:29,5,2025-09-03,16,Wednesday,False,afternoon,1,5
727521,284690,30.2938007,-97.7447645,30.2876707,-97.7444924,"shoal crest, w 28th st, austin, united states, 78705","villas on 24th, rio grande street, austin, tx, usa",2025-09-03 00:18:38,6,2025-09-03,0,Wednesday,False,night,6,6
727495,75906,30.2881009,-97.7474434,30.2670911,-97.7368338,"west campus, w 24th st, austin, united states, 78705","barbarella austin, red river street, austin, tx, usa",2025-09-02 23:24:57,9,2025-09-02,23,Tuesday,False,night,6,9
727494,577468,30.2700868,-97.7501134,30.2847095,-97.7434527,"market district, w 6th st, austin, united states, 78701","the callaway house austin, west 22nd street, austin, tx, usa",2025-09-02 23:23:18,6,2025-09-02,23,Tuesday,False,night,6,6
727471,503138,30.2915284,-97.7483854,30.2386524,-97.7886011,"west campus, austin, united states, 78705","in-n-out burger, south lamar boulevard, austin, tx, usa",2025-09-02 22:53:30,9,2025-09-02,22,Tuesday,False,night,8,9
727463,571262,30.2897284,-97.7492081,30.2847095,-97.7434527,"west campus, leon st, austin, united states, 78705","the callaway house austin, west 22nd street, austin, tx, usa",2025-09-02 22:38:39,11,2025-09-02,22,Tuesday,False,night,9,11
727458,473023,30.2861356,-97.7451164,30.2946013,-97.7364038,"west campus, w 22 1/2 st, austin, united states, 78705","limelite 31, east 31st street, austin, tx, usa",2025-09-02 22:29:03,12,2025-09-02,22,Tuesday,False,night,10,12
727457,160349,30.2848504,-97.7440614,30.2946013,-97.7364038,"west campus, nueces st, austin, united states, 78705","limelite 31, east 31st street, austin, tx, usa",2025-09-02 22:19:08,12,2025-09-02,22,Tuesday,False,night,11,12
727451,321701,30.2858846,-97.7453256,30.2945323,-97.7462226,"west campus, rio grande st, austin, united states, 78705","the limelite, san pedro street, austin, tx, usa",2025-09-02 22:24:19,7,2025-09-02,22,Tuesday,False,night,6,7
727447,445609,30.2876549,-97.749876,30.270397,-97.750017,"2304 leon street, austin, tx, usa","the ranch, west 6th street, austin, tx, usa",2025-09-02 22:13:36,14,2025-09-02,22,Tuesday,False,night,3,14
727446,286751,30.2876549,-97.749876,30.2703921,-97.750031,"2304 leon street, austin, tx, usa","710 w 6th st, austin, tx 78701, united states",2025-09-02 22:12:07,14,2025-09-02,22,Tuesday,False,night,8,14
727445,240969,30.2876549,-97.749876,30.2703921,-97.750031,"2304 leon street, austin, tx, usa","710 west 6th street, austin, tx, usa",2025-09-02 22:13:33,13,2025-09-02,22,Tuesday,False,night,4,13
727444,254094,30.2869077,-97.7453215,30.2945323,-97.7462226,"west campus, rio grande st, austin, united states, 78705","the limelite, san pedro street, austin, tx, usa",2025-09-02 22:11:15,14,2025-09-02,22,Tuesday,False,night,12,14
727442,239300,30.2876549,-97.749876,30.2703921,-97.750031,"2304 leon street, austin, tx, usa","710 w 6th st, austin, tx 78701, united states",2025-09-02 22:12:02,14,2025-09-02,22,Tuesday,False,night,12,14
727440,238691,30.2876549,-97.749876,30.2703921,-97.750031,"2304 leon street, austin, tx, usa","710 west 6th street, austin, tx, usa",2025-09-02 22:10:47,14,2025-09-02,22,Tuesday,False,night,4,14
727439,76176,30.325514,-97.7432778,30.2668844,-97.7449805,"rosedale, w north loop blvd, austin, united states, 78756","tiger lilly, colorado street, austin, tx, usa",2025-09-02 22:11:11,10,2025-09-02,22,Tuesday,False,night,10,10
727438,417404,30.2877622,-97.7497672,30.2703921,-97.750031,"west campus, w 24th st, austin, united states, 78705","710 west 6th street, austin, tx, usa",2025-09-02 22:09:58,14,2025-09-02,22,Tuesday,False,night,13,14
727432,227573,30.2516968,-97.700123,30.2674331,-97.7397601,"govalle, e cesar chavez st, austin, united states, 78702","shakespeare's, east 6th street, austin, tx, usa",2025-09-02 22:01:50,9,2025-09-02,22,Tuesday,False,night,9,9
727428,297691,30.2876549,-97.749876,30.270397,-97.750017,"2304 leon street, austin, tx, usa","the ranch, west 6th street, austin, tx, usa",2025-09-02 21:50:25,13,2025-09-02,21,Tuesday,False,night,12,13
727427,39340,30.2845056,-97.749031,30.2668844,-97.7449805,"west campus, robbins pl, austin, united states, 78705","tiger lilly, colorado street, austin, tx, usa",2025-09-02 21:51:55,8,2025-09-02,21,Tuesday,False,night,8,8
727426,584449,30.2847095,-97.7434527,30.290177,-97.734048,"the callaway house austin, west 22nd street, austin, tx, usa","delta tau delta, san jacinto boulevard, austin, tx, usa",2025-09-02 21:55:24,11,2025-09-02,21,Tuesday,False,night,10,11
727425,447792,30.2847912,-97.7432665,30.2897889,-97.7488882,"west campus, san antonio st, austin, united states, 78705","sigma alpha mu, leon street, austin, tx, usa",2025-09-02 21:45:24,9,2025-09-02,21,Tuesday,False,night,7,9
727424,316501,30.2847095,-97.7434527,30.290177,-97.734048,"the callaway house austin, west 22nd street, austin, tx, usa","delta tau delta, san jacinto boulevard, austin, tx, usa",2025-09-02 21:44:59,7,2025-09-02,21,Tuesday,False,night,6,7
727419,513655,30.2848109,-97.7435051,30.290177,-97.734048,"west campus, w 22nd st, austin, united states, 78705","delta tau delta, san jacinto boulevard, austin, tx, usa",2025-09-02 21:37:03,14,2025-09-02,21,Tuesday,False,night,14,14
727418,257971,30.2880069,-97.7443574,30.2937169,-97.7448532,"the drag, w 24th st, austin, united states, 78705","zeta beta tau, west 28th street, austin, tx, usa",2025-09-02 21:34:16,11,2025-09-02,21,Tuesday,False,night,10,11
727412,111583,30.2757981,-97.8224496,30.2668844,-97.7449805,"east oak hill, surrey hill dr, austin, united states, 78746","tiger lilly, colorado street, austin, tx, usa",2025-09-02 21:31:26,14,2025-09-02,21,Tuesday,False,night,14,14
727372,201677,30.2861157,-97.7450276,30.293996,-97.742344,"west campus, w 22 1/2 st, austin, united states, 78705","dirty martin's place, guadalupe street, austin, tx, usa",2025-09-02 19:55:14,9,2025-09-02,19,Tuesday,False,evening,9,9
727371,227573,30.2876707,-97.7444924,30.2517769,-97.7001083,"villas on 24th, rio grande street, austin, tx, usa","lil' easy fine cajun food & bar, east cesar chavez street, austin, tx, usa",2025-09-02 19:53:21,12,2025-09-02,19,Tuesday,False,evening,11,12
727367,111686,30.2827348,-97.7393086,30.3353863,-97.7591162,"kappa kappa gamma, university avenue, austin, tx, usa","yamas greek restaurant, balcones drive, austin, tx, usa",2025-09-02 19:33:46,9,2025-09-02,19,Tuesday,False,evening,9,9
727365,88409,30.2884194,-97.7463739,30.2514145,-97.7022034,"west campus, pearl st, austin, united states, 78705","de nada cantina, east cesar chavez street, austin, tx, usa",2025-09-02 19:14:31,14,2025-09-02,19,Tuesday,False,evening,12,14
727361,66811,30.2886656,-97.7464196,30.2757501,-97.8224059,"west campus, pearl st, austin, united states, 78705","1500 surrey hill drive, austin, tx, usa",2025-09-02 18:46:29,10,2025-09-02,18,Tuesday,False,evening,9,10
727319,519392,30.264636,-97.741345,30.289371,-97.742711,"convention center district, e 3rd st, austin, united states, 78701","phi kappa psi, nueces street, austin, tx, usa",2025-09-01 22:35:08,5,2025-09-01,22,Monday,False,night,4,5
727318,579460,30.2645809,-97.7413604,30.2873853,-97.7424943,"convention center district, e 3rd st, austin, united states, 78701","the castilian, san antonio street, austin, tx, usa",2025-09-01 22:27:40,8,2025-09-01,22,Monday,False,night,8,8
727316,566713,30.2646723,-97.7410351,30.2847095,-97.7434527,"convention center district, san jacinto blvd, austin, united states, 78701","505 west 22nd street, austin, tx, usa",2025-09-01 22:24:03,14,2025-09-01,22,Monday,False,night,14,14
727314,327591,30.2648229,-97.7412164,30.2894542,-97.7427312,"vince young steakhouse, san jacinto boulevard, austin, tx, usa","2501 nueces street, austin, tx, usa",2025-09-01 22:20:46,10,2025-09-01,22,Monday,False,night,9,10
727313,166353,30.2646697,-97.7411165,30.2894542,-97.7427312,"convention center district, e 3rd st, austin, united states, 78701","2501 nueces street, austin, tx, usa",2025-09-01 22:20:27,14,2025-09-01,22,Monday,False,night,14,14
727305,443953,30.2861552,-97.7454521,30.267361,-97.740835,"west campus, w 22 1/2 st, austin, united states, 78705","soho lounge, east 6th street, austin, tx, usa",2025-09-01 21:53:48,13,2025-09-01,21,Monday,False,night,13,13
727304,453321,30.2849267,-97.7435396,30.267361,-97.740835,"west campus, w 22nd st, austin, united states, 78705","soho lounge, east 6th street, austin, tx, usa",2025-09-01 21:49:40,13,2025-09-01,21,Monday,False,night,11,13
727303,453318,30.2846666,-97.744823,30.267361,-97.740835,"west campus, rio grande st, austin, united states, 78705","soho lounge, east 6th street, austin, tx, usa",2025-09-01 21:51:14,14,2025-09-01,21,Monday,False,night,11,14
727301,294339,30.2847095,-97.7434527,30.267361,-97.740835,"the callaway house austin, west 22nd street, austin, tx, usa","soho lounge, east 6th street, austin, tx, usa",2025-09-01 21:37:05,14,2025-09-01,21,Monday,False,night,10,14
727298,427590,30.2874829,-97.7461563,30.3034379,-97.7171485,"812 west 23rd street, austin, tx, usa","1021 east 45th street, austin, tx, usa",2025-09-01 21:29:16,8,2025-09-01,21,Monday,False,night,5,8
727297,404783,30.2862857,-97.7455307,30.267361,-97.740835,"west campus, rio grande st, austin, united states, 78705","soho lounge, east 6th street, austin, tx, usa",2025-09-01 21:32:25,14,2025-09-01,21,Monday,False,night,12,14
727296,220876,30.2862878,-97.7455544,30.267361,-97.740835,"west campus, rio grande st, austin, united states, 78705","soho lounge, east 6th street, austin, tx, usa",2025-09-01 21:30:54,14,2025-09-01,21,Monday,False,night,13,14
727287,161402,30.2547244,-97.7624794,30.2876677,-97.7444933,"zilker, s lamar blvd, austin, united states, 78704","2313 rio grande street, austin, tx, usa",2025-09-01 21:03:25,14,2025-09-01,21,Monday,False,night,14,14
727285,105585,30.2534136,-97.7476646,30.2866981,-97.74303,"south congress, s congress ave, austin, united states, 78704","pi beta phi, san antonio street, austin, tx, usa",2025-09-01 20:59:38,9,2025-09-01,20,Monday,False,evening,9,9
727275,131329,30.3333743,-97.8228129,30.2876707,-97.7444924,"travis northwest, pearce rd, austin, united states, 78730","villas on 24th, rio grande street, austin, tx, usa",2025-09-01 20:31:16,12,2025-09-01,20,Monday,False,evening,12,12
727267,74427,30.3486319,-97.7979309,30.2852936,-97.7432677,"n capital of texas hwy, austin, united states, 78746","2200 san antonio street, austin, tx, usa",2025-09-01 20:04:07,13,2025-09-01,20,Monday,False,evening,11,13
727265,76692,30.3485091,-97.7977034,30.2841004,-97.7433144,"n capital of texas hwy, austin, united states, 78746","ion austin, san antonio street, austin, tx, usa",2025-09-01 20:03:03,10,2025-09-01,20,Monday,False,evening,7,10
727261,83630,30.3334655,-97.8229141,30.2841004,-97.7433144,"ski shores cafe, pearce road, austin, tx, usa","ion austin, san antonio street, austin, tx, usa",2025-09-01 20:01:43,13,2025-09-01,20,Monday,False,evening,10,13
727257,283922,30.3491973,-97.7974364,30.284996,-97.7447962,"n capital of texas hwy, austin, united states, 78730","villas on rio, rio grande street, austin, tx, usa",2025-09-01 19:33:43,14,2025-09-01,19,Monday,False,evening,1,14
727249,57893,30.4338319,-97.8797074,30.2879723,-97.7426149,"premier party cruises 鈥?austin鈥檚 top party boat experience on lake travis!, anderson mill marina, farm to market road 2769, leander, tx, usa","victory lap, west 24th street, austin, tx, usa",2025-09-01 19:22:55,8,2025-09-01,19,Monday,False,evening,7,8
727247,79459,30.4338319,-97.8797074,30.2879723,-97.7426149,"premier party cruises 鈥?austin鈥檚 top party boat experience on lake travis!, anderson mill marina, farm to market road 2769, leander, tx, usa","victory lap, west 24th street, austin, tx, usa",2025-09-01 19:19:20,9,2025-09-01,19,Monday,False,evening,5,9
727241,193917,30.2893762,-97.7427301,30.2648229,-97.7412164,"the drag, nueces st, austin, united states, 78705","vince young steakhouse, san jacinto boulevard, austin, tx, usa",2025-09-01 19:21:38,14,2025-09-01,19,Monday,False,evening,13,14
727240,334415,30.2895605,-97.7428074,30.2648229,-97.7412164,"the drag, nueces st, austin, united states, 78705","vince young steakhouse, san jacinto boulevard, austin, tx, usa",2025-09-01 19:24:23,14,2025-09-01,19,Monday,False,evening,12,14
727239,339707,30.289589,-97.7429389,30.2648229,-97.7412164,"the drag, nueces st, austin, united states, 78705","vince young steakhouse, san jacinto boulevard, austin, tx, usa",2025-09-01 19:22:59,14,2025-09-01,19,Monday,False,evening,13,14
727238,267525,30.2895564,-97.7428411,30.2648229,-97.7412164,"the drag, nueces st, austin, united states, 78705","vince young steakhouse, san jacinto boulevard, austin, tx, usa",2025-09-01 19:18:59,14,2025-09-01,19,Monday,False,evening,13,14
727227,186018,30.2892989,-97.7425939,30.2648229,-97.7412164,"the drag, w 25th st, austin, united states, 78705","vince young steakhouse, san jacinto boulevard, austin, tx, usa",2025-09-01 19:11:57,13,2025-09-01,19,Monday,False,evening,13,13
727216,115067,30.3333831,-97.8229815,30.2636141,-97.7111234,"travis northwest, pearce rd, austin, united states, 78730","2604 francisco street, austin, tx, usa",2025-09-01 19:02:20,10,2025-09-01,19,Monday,False,evening,10,10
727207,591888,30.4226843,-97.9449381,30.217599,-97.7835669,"lone star party boats lake travis, rocky ridge road, austin, tx, usa","5010 emerald forest circle, austin, tx, usa",2025-09-01 18:59:57,8,2025-09-01,18,Monday,False,evening,7,8
727197,65620,30.3492879,-97.7973363,30.2880745,-97.7440939,"n capital of texas hwy, austin, united states, 78730","waterloo tower, seton avenue, austin, tx, usa",2025-09-01 18:45:42,9,2025-09-01,18,Monday,False,evening,9,9
727179,196154,30.2882491,-97.7445757,30.3334655,-97.8229141,"the drag, rio grande st, austin, united states, 78705","ski shores cafe, pearce road, austin, tx, usa",2025-09-01 18:26:34,12,2025-09-01,18,Monday,False,evening,12,12
727171,141093,30.287207,-97.7445352,30.2547439,-97.7626404,"the drag, rio grande st, austin, united states, 78705","maudie's too, south lamar boulevard, austin, tx, usa",2025-09-01 18:16:03,13,2025-09-01,18,Monday,False,evening,13,13
727169,111608,30.2868446,-97.7428888,30.2533154,-97.7480244,"the drag, san antonio st, austin, united states, 78705","aba austin, south congress avenue, austin, tx, usa",2025-09-01 18:10:55,10,2025-09-01,18,Monday,False,evening,10,10
727139,217349,30.2545989,-97.697536,30.2923221,-97.7446544,"govalle, gonzales st, austin, united states, 78702","alpha delta pi, rio grande street, austin, tx, usa",2025-09-01 17:29:41,10,2025-09-01,17,Monday,False,evening,8,10
727133,505556,30.3926955,-97.8910168,30.2863217,-97.7499022,"travis northwest, indigo cove, austin, united states, 78732","1103 west 22 1/2 street, austin, tx, usa",2025-09-01 17:06:09,8,2025-09-01,17,Monday,False,evening,7,8
727125,203370,30.4231589,-97.9471602,30.284996,-97.7447962,"17141 rocky ridge road, austin, tx, usa","villas on rio, rio grande street, austin, tx, usa",2025-09-01 17:41:31,11,2025-09-01,17,Monday,False,evening,8,11
727124,91437,30.4231589,-97.9471602,30.284996,-97.7447962,"17141 rocky ridge road, austin, tx, usa","villas on rio, rio grande street, austin, tx, usa",2025-09-01 17:27:48,9,2025-09-01,17,Monday,False,evening,8,9
727122,72324,30.3927386,-97.8910353,30.286709,-97.7500244,"travis northwest, indigo cove, austin, united states, 78732","1104 west 22 1/2 street, austin, tx, usa",2025-09-01 16:16:07,13,2025-09-01,16,Monday,False,afternoon,10,13
727121,294644,30.3909843,-97.8909786,30.2879234,-97.7446602,"travis northwest, park ln, austin, united states, 78732","west campus, austin, tx, usa",2025-09-01 16:13:58,14,2025-09-01,16,Monday,False,afternoon,11,14
727120,518106,30.3925793,-97.890687,30.2872883,-97.7458909,"travis northwest, indigo cove, austin, united states, 78732","west campus, w 23rd st, austin, united states, 78705",2025-09-01 16:13:40,14,2025-09-01,16,Monday,False,afternoon,11,14
727119,157464,30.3334333,-97.8227995,30.2941179,-97.7460203,"travis northwest, pearce rd, austin, united states, 78730","2808 san pedro street, austin, tx, usa",2025-09-01 16:35:51,12,2025-09-01,16,Monday,False,afternoon,10,12
727112,73688,30.2881012,-97.7441155,30.3491925,-97.797467,"the drag, seton ave, austin, united states, 78705","loop 360 boat ramp, texas 360 loop, austin, tx, usa",2025-09-01 15:55:36,11,2025-09-01,15,Monday,False,afternoon,10,11
727109,66945,30.2852237,-97.7430249,30.2946928,-97.7844186,"the drag, san antonio st, austin, united states, 78705","hula hut, lake austin boulevard, austin, tx, usa",2025-09-01 15:38:18,7,2025-09-01,15,Monday,False,afternoon,7,7
727104,283922,30.2846962,-97.7446373,30.3485517,-97.7974447,"west campus, rio grande st, austin, united states, 78705","5019 n capital of texas hwy, austin, tx 78746, usa",2025-09-01 15:32:44,9,2025-09-01,15,Monday,False,afternoon,1,9
727101,103832,30.3491925,-97.797467,30.2906388,-97.7480575,"loop 360 boat ramp, texas 360 loop, austin, tx, usa","texan 26, west 26th street, austin, tx, usa",2025-09-01 15:01:09,12,2025-09-01,15,Monday,False,afternoon,10,12
727097,76692,30.2839626,-97.7428765,30.3491925,-97.797467,"the drag, w 21st st, austin, united states, 78705","loop 360 boat ramp, texas 360 loop, austin, tx, usa",2025-09-01 14:52:19,12,2025-09-01,14,Monday,False,afternoon,7,12
