trip_id,user_id,age
732766,540908,25.0
732766,535044,25.0
732779,597582,25.0
732779,473714,19.0
732779,597682,6.0
732793,521610,26.0
732799,246835,24.0
732799,7614,
732799,8085,
732799,177064,25.0
732766,540949,26.0
732793,144029,26.0
732779,473718,25.0
732779,471981,19.0
732799,6836,
732823,115580,19.0
732771,596032,27.0
732823,211144,23.0
732771,596034,25.0
732793,221835,26.0
732779,473711,20.0
732823,596064,19.0
732771,596036,28.0
732823,596007,19.0
732823,327020,19.0
732771,596029,32.0
732823,596067,20.0
732771,596031,24.0
732779,342061,20.0
732625,78875,33.0
732823,369926,19.0
732823,482020,19.0
732771,596028,22.0
732823,585795,19.0
732771,596126,21.0
732823,331480,24.0
732771,598271,21.0
732793,151501,24.0
732823,369435,19.0
732760,76694,21.0
732779,366243,20.0
732818,194918,25.0
732818,49858,29.0
732818,598341,24.0
732797,72523,21.0
732797,38389,22.0
732797,73263,21.0
732797,69358,21.0
732797,73261,21.0
732797,78223,21.0
732797,73255,21.0
732797,73990,21.0
732797,73262,21.0
732797,71687,22.0
732797,71685,22.0
732797,71686,21.0
732797,71710,3.0
732797,72427,21.0
732818,598374,27.0
732800,86880,21.0
732839,185041,20.0
732839,117595,20.0
732839,184053,20.0
732839,190835,20.0
732745,117025,24.0
732839,179898,19.0
732839,178471,20.0
732839,179897,20.0
732800,131293,20.0
732866,318509,28.0
732866,318508,27.0
732839,179900,20.0
732866,597889,27.0
732839,179896,19.0
732866,555310,31.0
732818,47622,25.0
732801,598292,29.0
732800,166431,20.0
732800,104650,20.0
732800,179146,20.0
732800,179809,23.0
732866,81765,24.0
732866,230348,27.0
732800,105645,2.0
732800,182204,20.0
732800,182806,20.0
732792,582054,23.0
732792,215964,21.0
732792,307604,8.0
732792,217170,20.0
732800,185511,21.0
732792,430400,19.0
732861,584460,18.0
732869,335911,20.0
732869,343031,23.0
732893,408353,19.0
732869,334415,20.0
732792,598361,26.0
732869,308242,19.0
732869,198457,21.0
732893,584028,18.0
732869,339707,19.0
732869,343686,20.0
732869,293980,19.0
732869,268641,19.0
732869,327591,20.0
732786,328664,19.0
732786,197966,24.0
732869,339718,19.0
732786,328665,19.0
732830,225027,16.0
732830,358530,15.0
732893,584379,18.0
732786,389381,19.0
732830,359220,46.0
732830,429465,15.0
732830,358960,15.0
732893,436487,19.0
732786,379221,21.0
732786,345069,26.0
732830,358007,25.0
732792,434649,21.0
732786,431566,19.0
732786,374680,19.0
732786,328600,19.0
732861,592810,18.0
732786,328715,19.0
732916,582104,19.0
732786,453409,25.0
732950,593765,26.0
732844,509353,30.0
732950,595672,24.0
732950,595652,25.0
732916,276216,20.0
732950,168131,25.0
732950,595655,23.0
732950,595653,25.0
732950,314395,26.0
732950,595040,27.0
732950,318614,26.0
732913,581961,18.0
732913,583181,18.0
732834,592815,18.0
732915,584459,21.0
732915,598415,18.0
732915,250060,19.0
732915,598431,19.0
732875,346315,41.0
732915,582069,18.0
732905,344549,19.0
732905,582067,19.0
732915,196911,39.0
732925,582077,19.0
732736,295453,23.0
732919,579460,21.0
732927,592808,18.0
732883,596030,21.0
732925,442917,18.0
732821,211572,20.0
732821,364907,24.0
732927,584455,22.0
732940,23082,23.0
732940,8554,
732821,145038,20.0
732940,20609,
732940,20607,
732908,238556,18.0
732919,584440,21.0
732919,588792,18.0
732908,443979,18.0
732919,335910,19.0
732821,195515,21.0
732908,583512,18.0
732940,22583,
732961,583282,18.0
732908,366273,19.0
732925,517667,18.0
732908,243919,25.0
732940,23099,
732821,74246,20.0
732940,20518,
732821,69530,21.0
732845,598133,25.0
732845,151477,27.0
732828,326971,23.0
732908,294652,24.0
732961,582004,18.0
732908,566713,18.0
732828,585740,19.0
732828,587704,22.0
732828,585751,22.0
732908,519392,18.0
732908,239511,24.0
732849,596553,18.0
732849,596492,28.0
732992,188076,
732995,328856,19.0
732995,323747,19.0
732992,211002,16.0
732992,77472,21.0
732995,593483,18.0
732849,597675,19.0
732995,582790,18.0
732992,192990,2.0
732992,188125,20.0
732992,330051,22.0
732849,192649,21.0
732995,532997,18.0
732849,589545,18.0
732926,590994,18.0
732942,579506,22.0
732975,435047,19.0
732849,594294,18.0
732992,479301,20.0
732858,442299,21.0
732942,592813,18.0
732858,107570,22.0
732858,185205,24.0
732942,330677,18.0
732858,186612,20.0
732858,79269,25.0
732858,42920,23.0
732858,194234,25.0
732858,185211,23.0
732858,185201,23.0
732858,588151,0.0
732942,579490,18.0
732937,578320,18.0
732937,592811,18.0
732828,182479,20.0
732935,351569,18.0
732926,220876,18.0
732926,583305,18.0
732850,71645,25.0
732850,84796,25.0
732926,592816,19.0
732850,255702,24.0
732855,455917,19.0
732956,429016,19.0
732956,182891,
732956,187945,2.0
732956,183087,20.0
732855,580432,19.0
732850,193387,20.0
732850,574422,21.0
732956,259657,20.0
732956,151231,20.0
732855,183428,20.0
732850,181222,20.0
732850,256842,20.0
732855,78917,20.0
732855,187918,20.0
732855,278510,19.0
732855,598524,23.0
732935,345455,19.0
732959,369236,21.0
732855,255602,19.0
732810,596828,27.0
732855,323977,19.0
732855,331452,23.0
732855,585566,20.0
732971,384667,25.0
732810,596839,26.0
732836,72562,21.0
732836,131573,23.0
732810,498729,28.0
732836,447972,21.0
732810,198836,27.0
732810,319183,27.0
732810,479164,28.0
732810,293534,28.0
732836,94062,21.0
732810,398004,35.0
732836,79784,21.0
732970,166246,23.0
732970,320618,23.0
732850,181230,27.0
732810,596895,29.0
732850,196342,21.0
732810,596850,34.0
732836,122580,21.0
732970,272100,23.0
732944,584479,18.0
732971,584430,18.0
732971,598392,18.0
732968,579519,18.0
732836,76701,22.0
732810,598587,27.0
733090,392027,19.0
733090,331966,19.0
733090,583275,19.0
732944,449470,19.0
732939,598410,28.0
732968,584448,19.0
732947,579477,18.0
732947,579420,19.0
732971,256972,18.0
733090,598564,18.0
732971,331289,19.0
732971,597950,18.0
732974,121979,21.0
733090,452258,19.0
733090,598087,18.0
732971,384522,19.0
733090,389520,19.0
732984,71614,21.0
732974,135719,24.0
732974,489218,21.0
733090,592867,25.0
732984,73322,21.0
732971,597945,18.0
733090,581472,18.0
732984,41946,21.0
732971,584461,18.0
732984,46283,25.0
732974,142089,21.0
732974,597718,19.0
733133,243311,23.0
732984,45114,25.0
732984,45463,21.0
732984,76807,21.0
732984,45141,41.0
732984,73848,21.0
732984,75576,22.0
732983,19557,
732984,72450,21.0
732983,7993,
732984,71277,21.0
732983,7875,
732983,19695,23.0
732983,19725,
732969,579483,18.0
732983,7918,
732969,541025,19.0
732969,593514,18.0
732969,275178,18.0
732983,19717,
733026,579469,18.0
732969,53424,
732982,116877,22.0
732983,19720,
732887,100402,26.0
732969,598476,18.0
732983,11050,
732974,335789,19.0
732982,22995,
732974,332736,22.0
732971,598622,18.0
732982,27207,
732982,25286,
733085,336101,19.0
733085,331910,19.0
733085,332064,19.0
733085,339729,19.0
733085,323728,19.0
733085,336494,19.0
732974,282584,22.0
732989,216526,19.0
732974,597716,21.0
732991,581980,19.0
732974,597751,21.0
732991,584451,18.0
732991,452008,18.0
732991,575678,18.0
732932,582784,18.0
732932,335314,24.0
733021,472407,18.0
732985,598549,23.0
733021,441295,18.0
732985,598506,23.0
733021,598488,18.0
733021,598502,18.0
732985,598474,24.0
733021,598497,18.0
732985,598460,24.0
733021,584169,21.0
732985,150657,24.0
733153,115031,27.0
732985,133255,23.0
733153,124028,25.0
732985,598652,0.0
732985,598465,24.0
732985,598542,24.0
733074,440399,22.0
733153,538292,26.0
732971,598620,19.0
733153,459483,29.0
732985,598551,24.0
732985,598664,24.0
732971,598626,18.0
732985,598547,24.0
732985,598541,0.0
732985,598457,24.0
733153,69980,32.0
733130,355067,22.0
733062,595761,25.0
733130,401803,19.0
733130,355066,19.0
733062,476729,25.0
733153,589418,23.0
733130,355999,19.0
733062,476725,25.0
733130,350017,19.0
733130,372585,19.0
733062,497683,26.0
733130,339712,22.0
733062,595750,28.0
733062,233322,25.0
733062,361070,25.0
733131,22791,
732842,332052,22.0
732842,598380,22.0
733001,26267,
733081,43453,22.0
733001,105002,22.0
732842,598344,24.0
733081,595443,22.0
733001,550589,23.0
733081,595444,21.0
732842,598227,22.0
733081,595415,21.0
733001,492988,20.0
733087,103656,22.0
733081,595406,21.0
733081,221400,22.0
733081,595416,22.0
733001,594603,21.0
733087,20564,
733073,7978,
733087,305154,22.0
732842,598447,23.0
733073,154855,22.0
733073,18195,
733073,7981,
733073,8182,
733001,52152,23.0
733001,90249,22.0
733087,19787,
733087,20267,
733087,21088,
733073,19691,
733076,339598,20.0
732842,598698,24.0
733087,21475,
733158,165207,31.0
733076,246427,24.0
733105,199848,20.0
733076,335898,20.0
733076,339690,19.0
733105,211122,21.0
733076,339703,20.0
732842,77458,23.0
733105,207151,20.0
732965,345395,27.0
733105,184688,21.0
733073,7957,
733105,189578,20.0
733126,13024,23.0
733105,189493,20.0
733001,24297,
733126,264343,24.0
733105,197256,20.0
733126,263220,24.0
733126,423338,24.0
733076,335900,20.0
733126,184373,25.0
732842,598399,24.0
732965,79169,27.0
732965,79430,27.0
732965,17823,27.0
733166,598600,23.0
733166,492325,23.0
733166,499702,23.0
733079,493979,30.0
733008,249785,23.0
733079,598512,35.0
733079,598520,35.0
733079,598509,52.0
733079,598503,34.0
733139,333433,23.0
733126,369809,25.0
733166,570206,24.0
732842,598349,22.0
733008,270765,23.0
733079,598522,36.0
733079,598518,36.0
733075,591341,30.0
733139,24036,
733079,598721,29.0
733139,9799,
733290,17429,
733008,372079,21.0
733166,598734,23.0
733167,386934,39.0
733126,369735,25.0
733166,513716,23.0
733095,66397,25.0
733095,69487,24.0
733095,22909,
733139,6031,23.0
733008,279298,20.0
733095,93022,21.0
733139,11668,
733158,229609,23.0
733139,22627,
733183,86488,32.0
733039,45706,22.0
733039,89030,22.0
733281,111614,24.0
733281,136915,21.0
733281,110833,20.0
733138,197332,19.0
733281,111603,20.0
733197,460065,23.0
733281,120746,20.0
733245,188009,21.0
733197,470307,19.0
733245,184029,20.0
733281,73410,21.0
733245,233112,21.0
733245,598726,20.0
733245,188011,22.0
733245,196399,21.0
733197,460066,20.0
733245,187998,21.0
733197,582398,19.0
733245,182004,20.0
733197,389690,20.0
733138,191288,20.0
733245,228993,20.0
733281,111855,24.0
733138,427893,20.0
733243,196437,20.0
733243,182560,20.0
733243,105609,21.0
733243,126757,20.0
733138,188142,20.0
733246,38571,21.0
733138,191468,20.0
733138,198016,21.0
733243,142397,21.0
733243,170419,20.0
733138,269952,24.0
733243,162354,21.0
733138,332703,21.0
733243,185017,20.0
733246,45106,27.0
733246,74690,22.0
733246,296336,23.0
733246,41920,24.0
733138,332686,21.0
733246,37877,21.0
733029,433742,22.0
733246,21934,
733029,245616,24.0
733175,31182,28.0
733175,525000,30.0
733175,378813,27.0
733288,68974,27.0
733138,429828,25.0
733175,30659,31.0
733284,594974,34.0
733288,151131,27.0
733029,338604,22.0
733175,39078,29.0
733175,29345,29.0
733288,237275,27.0
733288,598295,31.0
733288,84919,28.0
733029,197949,22.0
733288,598294,31.0
733288,317150,28.0
733288,368791,27.0
733029,597648,19.0
733175,30668,29.0
733029,338558,21.0
733029,326537,19.0
733123,375297,21.0
733324,76104,21.0
733029,588072,18.0
733175,30655,29.0
733123,75910,21.0
733324,189504,20.0
733324,339759,19.0
733324,183089,20.0
733123,114816,2.0
733088,86805,25.0
733088,184264,20.0
733029,403452,20.0
733324,350205,19.0
733088,219386,20.0
733324,263780,19.0
733156,287484,22.0
733324,339631,19.0
733156,43078,23.0
733324,76071,21.0
733324,72808,21.0
733156,80762,23.0
733244,335313,21.0
733156,66661,22.0
733156,172960,24.0
733342,598510,24.0
733156,131245,22.0
733170,582703,18.0
733210,183749,20.0
733170,580316,22.0
733123,111508,21.0
733210,60533,25.0
733170,588253,18.0
733210,84393,24.0
733210,163342,20.0
733210,82459,21.0
733170,588271,18.0
733170,582705,18.0
733156,165639,22.0
733275,132383,25.0
733170,582694,18.0
733210,185275,20.0
733275,222158,23.0
733170,181219,23.0
733210,183831,22.0
733210,118433,21.0
733275,310133,19.0
733170,580313,21.0
733170,582820,22.0
733210,192909,20.0
733275,355594,20.0
733275,330040,19.0
733201,23022,
733275,256561,19.0
733156,66706,22.0
733275,154973,19.0
733275,223306,19.0
733275,291510,23.0
733275,289881,23.0
733201,471478,24.0
733201,436208,24.0
733201,471440,24.0
733201,24288,
733201,24290,
733201,8248,
733293,75935,21.0
733201,22743,23.0
733293,60800,22.0
733201,10611,
733201,526514,25.0
733293,42604,21.0
733293,34642,22.0
733156,598826,22.0
733156,598824,22.0
733218,285323,18.0
733293,24863,
733218,353191,18.0
733293,83395,21.0
733218,250509,18.0
733218,592853,19.0
733293,75945,21.0
733218,444149,19.0
733218,432105,18.0
733218,347065,19.0
733218,547086,18.0
733375,465146,18.0
733218,159942,19.0
733218,443976,19.0
733375,275017,18.0
733088,190506,23.0
733218,395911,18.0
733218,584118,18.0
733375,517851,18.0
733218,598836,18.0
733375,571262,18.0
733088,113035,26.0
733375,449890,18.0
733375,517850,17.0
733375,447715,18.0
733375,517876,18.0
733375,442868,18.0
733375,331453,19.0
733375,447692,25.0
733201,251912,23.0
733029,585729,18.0
733169,424146,21.0
733149,596754,38.0
733216,428032,19.0
733216,246344,18.0
733216,178284,24.0
733169,192562,20.0
733216,241889,19.0
733169,212879,20.0
733216,192775,24.0
733169,444586,21.0
733216,295541,19.0
733216,444037,18.0
733216,393623,24.0
733375,177469,19.0
733169,262561,21.0
733216,424798,18.0
733216,435588,23.0
733169,191294,19.0
733325,525179,18.0
733343,327135,27.0
733354,111685,21.0
733362,588512,21.0
733362,598657,21.0
733345,254474,24.0
733362,598802,21.0
733354,140224,21.0
733354,111684,20.0
733362,107881,22.0
733362,211489,21.0
733354,184267,21.0
733362,500096,21.0
733354,185961,20.0
733345,293483,19.0
733354,41910,21.0
733184,360930,24.0
733362,598803,21.0
733184,596139,22.0
733362,580069,21.0
733354,189531,23.0
733345,358223,20.0
733362,598733,21.0
733184,126210,23.0
733362,598751,22.0
733184,265670,23.0
733432,100235,31.0
733432,100226,34.0
733352,395512,26.0
733352,124565,24.0
733352,124566,26.0
733432,100230,17.0
733338,595412,29.0
733432,100310,21.0
733352,597251,24.0
733352,597882,24.0
733352,597897,23.0
733259,333927,19.0
733352,597888,24.0
733345,365084,0.0
733259,345746,19.0
733496,342985,19.0
733432,100259,24.0
733496,310447,19.0
733496,310671,19.0
733496,333297,19.0
733496,411902,19.0
733496,328897,19.0
733259,325134,19.0
733496,333815,19.0
733496,269944,19.0
733496,342626,19.0
733184,39505,23.0
733259,192852,20.0
733496,210238,21.0
733259,333834,19.0
733184,16273,
733496,330050,19.0
733259,394083,19.0
733345,151067,19.0
733345,394134,24.0
733345,585566,20.0
733345,331783,19.0
733259,337394,23.0
733259,339807,20.0
733184,326619,25.0
733396,120742,20.0
733396,140523,23.0
733396,108777,20.0
733396,186561,20.0
733396,111800,21.0
733396,182809,20.0
733396,111686,21.0
733396,149711,21.0
733259,182813,23.0
733396,139145,20.0
733396,182798,20.0
733379,88154,22.0
733379,217187,24.0
733379,41176,23.0
733379,598767,23.0
733387,21652,
733497,296283,26.0
733387,160701,22.0
733387,22614,
733204,332220,19.0
733368,597185,24.0
733204,219558,20.0
733368,597112,23.0
733368,597104,23.0
733387,22602,
733368,597105,22.0
733204,339793,1.0
733204,591208,18.0
733368,597144,23.0
733368,597211,24.0
733368,597178,23.0
733368,149108,24.0
733204,494451,22.0
733368,597312,23.0
733387,18473,
733368,597114,24.0
733387,21260,
733492,580476,18.0
733368,597106,23.0
733492,207351,20.0
733492,584040,18.0
733492,431764,18.0
733492,448869,19.0
733368,597140,23.0
733492,448017,25.0
733492,446884,17.0
733368,597566,23.0
733477,38327,24.0
733492,448016,28.0
733477,38440,24.0
733409,97031,26.0
733477,170912,24.0
733387,20624,
733409,403083,23.0
733477,241665,24.0
733477,38326,24.0
733409,165481,23.0
733515,582951,18.0
733477,402705,24.0
733409,197136,24.0
733515,534163,32.0
733477,402691,28.0
733477,96566,25.0
733515,524018,
733477,41649,24.0
733515,585619,18.0
733456,330555,19.0
733456,310854,19.0
733416,429950,21.0
733515,437782,18.0
733443,418605,18.0
733456,329697,19.0
733515,161195,25.0
733470,9067,
733470,8872,
733416,198056,21.0
733515,584033,21.0
733470,9380,
733409,205195,25.0
733515,448018,18.0
733470,9383,
733409,212220,24.0
733494,77827,23.0
733409,212241,24.0
733470,8877,
733416,596282,22.0
733470,9329,
733470,9125,
733416,262215,22.0
733477,22848,
733500,69561,21.0
733470,8187,
733494,91965,25.0
733416,399009,19.0
733436,126546,21.0
733500,58170,21.0
733500,69596,21.0
733500,45403,22.0
733494,33383,22.0
733494,21135,22.0
733528,100271,23.0
733500,69664,21.0
733500,73327,21.0
733436,121100,20.0
733500,71272,21.0
733436,151180,2.0
733500,151248,21.0
733500,72702,21.0
733470,8873,
733436,169389,20.0
733500,73845,21.0
733500,45008,21.0
733439,230182,25.0
733439,207225,23.0
733439,209595,23.0
733436,115854,24.0
733456,256375,20.0
733439,276322,19.0
733436,169380,21.0
733439,254854,19.0
733528,353155,22.0
733416,373832,22.0
733439,283067,25.0
733439,319825,19.0
733528,598725,28.0
733520,73494,23.0
733520,193876,19.0
733520,134275,27.0
733528,557845,23.0
733436,184213,24.0
733520,321770,19.0
733528,19491,
733520,255498,19.0
733520,328633,19.0
733456,328904,19.0
733520,255393,19.0
733520,22633,
733528,63292,24.0
733440,78908,21.0
733456,331096,19.0
733440,85169,22.0
733520,256362,19.0
733528,598753,24.0
733500,56091,21.0
733440,56524,21.0
733528,377823,23.0
733440,69647,21.0
733456,257982,19.0
733528,57588,24.0
733440,184807,21.0
733500,34022,21.0
733440,195794,21.0
733440,71430,21.0
733440,60216,23.0
733440,70802,21.0
733440,84953,22.0
733510,20107,
733510,21261,
733510,21126,
733408,435654,18.0
733510,25706,
733408,233697,22.0
733510,22079,9.0
733527,543334,19.0
733510,26619,
733527,538494,20.0
733510,20287,
733449,525976,28.0
733141,598559,29.0
733449,598851,27.0
733141,598548,23.0
733449,598915,25.0
733527,342704,19.0
733527,205074,22.0
733449,280478,30.0
733141,598552,26.0
733141,494177,28.0
733141,598560,32.0
733141,598569,30.0
733141,598568,27.0
733525,595571,21.0
733538,219309,26.0
733525,71623,21.0
733538,393127,25.0
733538,598695,26.0
733526,184528,21.0
733525,71142,22.0
733538,598696,25.0
733532,153069,23.0
733408,503138,18.0
733526,410552,20.0
733526,194773,20.0
733526,197050,20.0
733532,582777,18.0
733538,598722,25.0
733525,63665,21.0
733526,184228,20.0
733526,185809,20.0
733525,77189,21.0
733591,392346,19.0
733532,591461,18.0
733526,187746,20.0
733532,585396,18.0
733534,392157,18.0
733576,593782,26.0
733532,591460,18.0
733591,598923,19.0
733532,596429,19.0
733527,590317,19.0
733591,399642,19.0
733532,596435,18.0
733591,598921,18.0
733591,598912,20.0
733532,587962,18.0
733538,598933,25.0
733591,598931,19.0
733624,196666,24.0
733646,245855,20.0
733603,309151,21.0
733603,75770,21.0
733603,107554,21.0
733538,598704,25.0
733624,355599,19.0
733646,6438,
733603,89577,21.0
733624,328861,22.0
733603,315870,25.0
733646,245870,19.0
733603,75705,21.0
733624,453324,18.0
733603,220896,21.0
733624,475764,18.0
733646,343019,20.0
733538,598713,25.0
733624,566769,18.0
733646,245856,21.0
733603,344051,21.0
733551,259733,19.0
733646,284409,20.0
733603,73412,21.0
733624,598976,18.0
733646,284499,20.0
733603,73415,21.0
733551,71721,21.0
733595,183621,20.0
733551,24904,
733595,196011,20.0
733603,72706,21.0
733595,189572,20.0
733622,328864,19.0
733595,187340,21.0
733551,100176,22.0
733595,185948,20.0
733622,330085,19.0
733595,185827,20.0
733622,344405,19.0
733595,184777,20.0
733622,598673,18.0
733595,206984,20.0
733622,338410,19.0
733551,339966,25.0
733551,99277,21.0
733622,247941,20.0
733622,598684,18.0
733595,44993,21.0
733595,338698,19.0
733595,132535,21.0
733622,453368,18.0
733622,328776,19.0
733514,206101,24.0
733430,40925,27.0
733430,189259,27.0
733430,297496,26.0
733615,190257,20.0
733561,521478,18.0
733561,444019,19.0
733615,193289,20.0
733561,521452,18.0
733615,119113,21.0
733561,511784,18.0
733561,541090,18.0
733543,540949,26.0
733407,183918,21.0
733561,539384,18.0
733615,355608,19.0
733407,80829,21.0
733407,114213,20.0
733407,184181,20.0
733407,175168,20.0
733407,191833,19.0
733651,233145,21.0
733651,108499,21.0
733651,235932,21.0
733624,355432,19.0
733651,436954,21.0
733651,115537,22.0
733651,599027,21.0
733651,599022,21.0
733579,87956,24.0
733579,41111,25.0
733407,331463,20.0
733579,148260,21.0
733620,369236,21.0
733579,83105,21.0
733407,177653,23.0
733407,212852,20.0
733486,598874,26.0
733579,185938,20.0
733486,47219,22.0
733579,173030,20.0
733579,120705,21.0
733486,598882,26.0
733407,183044,20.0
733407,186038,20.0
733579,141469,21.0
733579,334061,25.0
733579,185272,20.0
733579,92644,22.0
733486,97392,24.0
733579,68617,20.0
733579,174191,20.0
733332,199193,26.0
733486,97697,4.0
733724,343130,19.0
733486,598720,26.0
733332,200120,26.0
733724,317462,19.0
733332,598757,27.0
733332,598754,27.0
733724,367558,19.0
733724,328764,19.0
733724,306251,19.0
733332,598423,26.0
733724,352999,19.0
733724,490454,20.0
733527,384024,19.0
733332,598475,26.0
733746,597289,28.0
733527,342703,18.0
733724,176585,22.0
733724,211744,21.0
733724,599039,19.0
733724,377007,19.0
733724,342980,19.0
733486,292244,27.0
733486,1761,
733332,598451,27.0
733724,338806,19.0
733543,540908,25.0
733724,366527,19.0
733543,535044,25.0
733486,305778,27.0
733665,159696,19.0
733695,384667,25.0
733665,90417,19.0
733695,331966,19.0
733695,592867,25.0
733665,255295,19.0
733665,209343,20.0
733695,392027,19.0
733665,323526,19.0
733695,389520,19.0
733665,205722,20.0
733527,289010,19.0
733695,583275,19.0
733527,403594,19.0
733695,452258,19.0
733632,255432,19.0
733695,598087,18.0
733665,107820,25.0
733695,598564,18.0
733695,581472,18.0
733632,148791,20.0
733587,323281,23.0
733597,7614,
733665,149048,24.0
733587,458361,24.0
733587,160533,23.0
733597,246835,24.0
733632,330554,25.0
733665,73865,24.0
733665,90945,3.0
733587,121038,23.0
733665,90841,21.0
733632,280838,19.0
733632,239618,19.0
733597,177064,25.0
733665,107636,23.0
733665,90944,19.0
733587,453953,23.0
733597,8085,
733407,95698,21.0
733587,110006,23.0
733407,117055,23.0
733597,6836,
733597,22823,
733741,74084,21.0
733587,117458,22.0
733666,270825,23.0
733587,565517,22.0
733741,138770,21.0
733666,541269,19.0
733666,289528,21.0
733741,189624,23.0
733666,279187,24.0
733741,85677,23.0
733666,325001,21.0
733633,555228,19.0
733633,331540,19.0
733633,552612,19.0
733633,344304,25.0
733741,80273,21.0
733633,223511,23.0
733633,555199,18.0
733666,572281,20.0
733633,598469,18.0
733633,598983,18.0
733666,325127,19.0
733633,490927,18.0
733666,133769,21.0
733708,496517,0.0
733666,325129,23.0
733708,485682,18.0
733666,270826,23.0
733708,53424,
733633,599045,18.0
733708,593514,18.0
733750,225348,25.0
733708,275178,18.0
733750,226869,22.0
733750,245202,21.0
733708,598476,18.0
733750,256994,60.0
733650,9020,
733708,579483,18.0
733650,13473,
733650,9264,
733708,579469,18.0
733650,106461,23.0
733633,599080,18.0
733755,186259,20.0
733650,114200,23.0
733699,598988,41.0
733755,455961,20.0
733650,9034,
733650,9265,
733755,187373,21.0
733650,7505,
733633,578662,18.0
733722,117025,24.0
733633,599047,19.0
733613,297506,25.0
733690,195653,20.0
733613,464933,30.0
733613,566555,27.0
733613,546152,26.0
733690,184902,20.0
733690,184133,20.0
733613,291107,26.0
733613,327272,26.0
733613,36078,25.0
733689,282098,24.0
733689,392709,18.0
733690,184448,30.0
733750,178061,18.0
733757,98706,21.0
733750,295768,19.0
733673,22090,24.0
733679,74301,24.0
733689,216627,20.0
733550,495674,31.0
733757,280826,21.0
733689,403087,24.0
733750,178060,2.0
733757,436143,23.0
733679,27220,
733757,492431,22.0
733757,246838,21.0
733757,331525,19.0
733679,44820,22.0
733757,328790,19.0
733757,350970,19.0
733679,78551,21.0
733679,78548,21.0
733690,184945,20.0
733679,27504,
733757,367272,19.0
733673,6771,
733757,98669,21.0
733673,30747,24.0
733673,48481,28.0
733757,197337,21.0
733757,215538,20.0
733680,521480,19.0
733673,219644,24.0
733613,203044,27.0
733673,6513,
733663,238944,24.0
733673,8697,
733663,159419,24.0
733673,163239,25.0
733673,26282,
733654,329567,19.0
733663,159422,24.0
733673,6419,
733654,258061,24.0
733690,182788,20.0
733654,323768,22.0
733690,599088,20.0
733654,330747,22.0
733654,329862,19.0
733654,252184,19.0
733690,185040,20.0
733663,253653,26.0
733654,323766,19.0
733685,276216,20.0
733726,86968,22.0
733654,329671,1.0
733663,195259,31.0
733654,322506,18.0
733654,258212,19.0
733690,169131,29.0
733726,495316,24.0
733736,286718,21.0
733685,596667,18.0
733663,159421,25.0
733654,328837,19.0
733654,328838,19.0
733654,331431,19.0
733685,584169,21.0
733771,21600,22.0
733726,323484,22.0
733726,527667,21.0
733771,21498,
733734,204191,20.0
733736,599002,22.0
733771,21262,
733734,233902,24.0
733771,24219,
733734,195440,21.0
733798,90226,20.0
733734,186333,21.0
733771,21415,
733663,599083,25.0
733798,44676,21.0
733771,22588,
733798,113431,20.0
733663,238945,23.0
733798,37165,25.0
733736,92945,22.0
733736,598968,21.0
733798,111690,21.0
733798,111111,21.0
733798,90344,20.0
733798,111680,20.0
733798,111689,21.0
733812,485084,21.0
733812,246633,21.0
733812,204372,21.0
733812,251350,21.0
733795,295231,19.0
733795,217700,20.0
733795,599092,19.0
733777,336463,19.0
733812,285070,21.0
733779,492988,20.0
733777,437597,19.0
733777,438853,20.0
733777,337623,19.0
733779,46341,23.0
733777,480964,19.0
733777,438747,20.0
733779,533211,22.0
733779,52152,23.0
733777,598953,20.0
733777,331166,19.0
733779,90249,22.0
733779,232391,22.0
733779,26267,
733779,594603,21.0
733782,87869,25.0
733786,222652,21.0
733836,79539,24.0
733836,323725,19.0
733786,330791,19.0
733777,108598,21.0
733777,327891,19.0
733777,99918,25.0
733786,233153,20.0
733836,375476,19.0
733777,111623,25.0
733753,264336,25.0
733836,323737,19.0
733753,562148,28.0
733782,289275,20.0
733836,324331,22.0
733836,377231,19.0
733836,336097,21.0
733753,442128,25.0
733836,323745,19.0
733753,241469,25.0
733833,79064,24.0
733782,288338,23.0
733836,344005,1.0
733833,94404,21.0
733753,39525,26.0
733836,328690,20.0
733829,203653,20.0
733782,87880,25.0
733833,94417,21.0
733833,94405,21.0
733829,459763,21.0
733833,209319,22.0
733829,321130,20.0
733833,80961,21.0
733833,91683,21.0
733829,184110,20.0
733892,258898,21.0
733892,445847,19.0
733892,227274,21.0
733892,284610,20.0
733892,411154,18.0
733892,263551,19.0
733892,452724,22.0
733892,57908,21.0
733810,394032,21.0
733780,184574,23.0
733810,249912,21.0
733780,183527,20.0
733780,189318,20.0
733780,174923,20.0
733810,389019,21.0
733780,184770,20.0
733823,74082,21.0
733780,184773,20.0
733810,388991,21.0
733823,76452,21.0
733810,599042,22.0
733823,61368,21.0
733844,88114,23.0
733844,80960,21.0
733827,287651,27.0
733844,94416,21.0
733844,111463,21.0
733844,94406,21.0
733823,93109,21.0
733844,75720,21.0
733823,72166,23.0
733844,188339,21.0
733823,72815,22.0
733796,599062,22.0
733844,251055,20.0
733774,199732,21.0
733823,73304,21.0
733823,73670,24.0
733823,72749,22.0
733774,237014,20.0
733823,72186,21.0
733823,72682,21.0
733774,98733,21.0
733823,72850,21.0
733799,598775,29.0
733774,72978,21.0
733774,350072,19.0
